time,1,2,3
1640013805144,0.0552677,-1.49012,-1.47214,
1640013805164,0.0552677,-1.48706,-1.47547,
1640013805184,0.0552677,-1.48706,-1.47547,
1640013805204,0.0569552,-1.48553,-1.47547,
1640013805224,0.0569552,-1.48553,-1.45435,
1640013805244,0.0514707,-1.48553,-1.45435,
1640013805264,0.0514707,-1.48597,-1.46343,
1640013805284,0.0514707,-1.48597,-1.46343,
1640013805304,0.0577989,-1.48946,-1.46621,
1640013805324,0.0577989,-1.48946,-1.46621,
1640013805344,0.0559003,-1.49798,-1.46621,
1640013805364,0.0559003,-1.49798,-1.46213,
1640013805384,0.054002,-1.49798,-1.46213,
1640013805404,0.054002,-1.50125,-1.46769,
1640013805424,0.054002,-1.50125,-1.46769,
1640013805444,0.0611742,-1.48182,-1.46769,
1640013805464,0.0611742,-1.48182,-1.47066,
1640013805484,0.0607522,-1.48182,-1.47066,
1640013805504,0.0607522,-1.48007,-1.47436,
1640013805524,0.0607522,-1.48007,-1.47436,
1640013805544,0.0624396,-1.49754,-1.46936,
1640013805564,0.0624396,-1.49754,-1.46936,
1640013805584,0.0626507,-1.49361,-1.46936,
1640013805604,0.0626507,-1.49361,-1.47659,
1640013805624,0.0518924,-1.49361,-1.47659,
1640013805644,0.0518924,-1.48553,-1.46991,
1640013805664,0.0518924,-1.48553,-1.46991,
1640013805684,0.0512596,-1.48771,-1.46991,
1640013805704,0.0512596,-1.48771,-1.45898,
1640013805724,0.0582208,-1.48771,-1.45898,
1640013805744,0.0582208,-1.48793,-1.46825,
1640013805764,0.0582208,-1.48793,-1.46825,
1640013805784,0.0641273,-1.47811,-1.47121,
1640013805804,0.0641273,-1.47811,-1.47121,
1640013805824,0.0613851,-1.48946,-1.47121,
1640013805844,0.0613851,-1.48946,-1.479,
1640013805864,0.0506267,-1.48946,-1.479,
1640013805884,0.0506267,-1.49689,-1.46157,
1640013805904,0.0506267,-1.49689,-1.46157,
1640013805924,0.0542129,-1.48597,-1.46157,
1640013805944,0.0542129,-1.48597,-1.45435,
1640013805964,0.0603302,-1.48597,-1.45435,
1640013805984,0.0603302,-1.47985,-1.47251,
1640013806004,0.0603302,-1.47985,-1.47251,
1640013806024,0.0550566,-1.49186,-1.47881,
1640013806044,0.0550566,-1.49186,-1.47881,
1640013806064,0.0637053,-1.4982,-1.47881,
1640013806084,0.0637053,-1.4982,-1.46194,
1640013806104,0.0605413,-1.4982,-1.46194,
1640013806124,0.0605413,-1.49754,-1.48103,
1640013806144,0.0605413,-1.49754,-1.48103,
1640013806164,0.054002,-1.48182,-1.48103,
1640013806184,0.054002,-1.48182,-1.45713,
1640013806204,0.0546349,-1.48182,-1.45713,
1640013806224,0.0546349,-1.49798,-1.4651,
1640013806244,0.0546349,-1.49798,-1.4651,
1640013806264,-0.0964018,-1.40102,-1.4284,
1640013806284,-0.0964018,-1.40102,-1.4284,
1640013806304,-0.311988,-1.36958,-1.4284,
1640013806324,-0.311988,-1.36958,-1.42377,
1640013806344,-0.215586,-1.36958,-1.42377,
1640013806364,-0.215586,-1.38967,-1.43266,
1640013806384,-0.215586,-1.38967,-1.43266,
1640013806404,-0.172764,-1.40081,-1.43266,
1640013806424,-0.172764,-1.40081,-1.43192,
1640013806444,-0.108426,-1.40081,-1.43192,
1640013806464,-0.108426,-1.51545,-1.42562,
1640013806484,-0.108426,-1.51545,-1.42562,
1640013806504,0.0845889,-1.48378,-1.43804,
1640013806524,0.0845889,-1.48378,-1.43804,
1640013806544,0.0729871,-1.45955,-1.43804,
1640013806564,0.0729871,-1.45955,-1.43266,
1640013806584,0.0700338,-1.45955,-1.43266,
1640013806604,0.0700338,-1.47527,-1.43414,
1640013806624,0.0700338,-1.47527,-1.43414,
1640013806644,0.0788935,-1.49121,-1.43414,
1640013806664,0.0788935,-1.49121,-1.45638,
1640013806684,0.101465,-1.49121,-1.45638,
1640013806704,0.101465,-1.49361,-1.46028,
1640013806724,0.101465,-1.49361,-1.46028,
