time,1,2,3
1640014476913,2.20817e-06,8.18446e-06,8.8783e-06,
1640014476933,2.20817e-06,8.18446e-06,8.8783e-06,
1640014476953,2.23052e-06,8.15839e-06,8.8783e-06,
1640014476973,2.23052e-06,8.15839e-06,8.85874e-06,
1640014476993,2.23145e-06,8.15839e-06,8.85874e-06,
1640014477013,2.23145e-06,8.20868e-06,9.00775e-06,
1640014477033,2.27243e-06,8.20868e-06,9.00775e-06,
1640014477053,2.27243e-06,8.22358e-06,9.00775e-06,
1640014477073,2.27243e-06,8.22358e-06,8.88295e-06,
1640014477093,2.20351e-06,8.22358e-06,8.88295e-06,
1640014477113,2.20351e-06,8.17236e-06,8.90531e-06,
1640014477133,2.24076e-06,8.17236e-06,8.90531e-06,
1640014477153,2.24076e-06,8.2003e-06,8.91555e-06,
1640014477173,2.24076e-06,8.2003e-06,8.91555e-06,
1640014477193,2.23238e-06,8.16211e-06,8.91555e-06,
1640014477213,2.23238e-06,8.16211e-06,8.86619e-06,
1640014477250,2.25008e-06,8.17515e-06,8.87364e-06,
1640014477253,2.25008e-06,8.17515e-06,8.87364e-06,
1640014477273,2.23611e-06,8.17515e-06,8.87364e-06,
1640014477293,2.23611e-06,8.25338e-06,8.87364e-06,
1640014477313,2.23611e-06,8.25338e-06,8.80659e-06,
1640014477333,2.18395e-06,8.25338e-06,8.80659e-06,
1640014477353,2.18395e-06,8.16491e-06,8.95374e-06,
1640014477373,2.19326e-06,8.16491e-06,8.95374e-06,
1640014477393,2.19326e-06,8.11834e-06,8.88202e-06,
1640014477413,2.19326e-06,8.11834e-06,8.88202e-06,
1640014477433,2.24821e-06,8.17701e-06,8.88202e-06,
1640014477453,2.24821e-06,8.17701e-06,8.93045e-06,
1640014477473,2.22493e-06,8.17701e-06,8.93045e-06,
1640014477493,2.22493e-06,8.20402e-06,8.87737e-06,
1640014477513,2.25008e-06,8.20402e-06,8.87737e-06,
1640014477533,2.25008e-06,8.15839e-06,8.87737e-06,
1640014477553,2.25008e-06,8.15839e-06,8.88668e-06,
1640014477573,2.24728e-06,8.15839e-06,8.88668e-06,
1640014477593,2.24728e-06,8.13417e-06,8.86247e-06,
1640014477613,2.26777e-06,8.13417e-06,8.86247e-06,
1640014477633,2.26777e-06,8.19378e-06,8.90717e-06,
1640014477653,2.26777e-06,8.19378e-06,8.90717e-06,
1640014477673,2.25753e-06,8.19657e-06,8.90717e-06,
1640014477693,2.25753e-06,8.19657e-06,8.92859e-06,
1640014477713,2.26404e-06,8.19657e-06,8.92859e-06,
1640014477733,2.26404e-06,8.17608e-06,8.91276e-06,
1640014477753,2.24728e-06,8.17608e-06,8.91276e-06,
1640014477773,2.24728e-06,8.23475e-06,8.91276e-06,
1640014477793,2.24728e-06,8.23475e-06,8.86712e-06,
1640014477813,2.32365e-06,8.23475e-06,8.86712e-06,
1640014477833,2.32365e-06,8.2273e-06,8.89134e-06,
1640014477853,2.21096e-06,8.2273e-06,8.89134e-06,
1640014477873,2.21096e-06,8.18726e-06,8.90996e-06,
1640014477893,2.21096e-06,8.18726e-06,8.90996e-06,
1640014477913,2.24262e-06,8.2273e-06,8.90996e-06,
1640014477933,2.24262e-06,8.2273e-06,8.87737e-06,
1640014477953,2.29385e-06,8.2273e-06,8.87737e-06,
